comments_interaction,dlrp,family,iuphar,multidata_name_1,multidata_name_2,score_1,score_2,source
,False,,False,P35222,Q96B97,,,IntAct
,False,,False,P06576,P18859,,,ACSN
,False,,False,Q15139,P48426,,,Signor
,False,,False,P49841,P25054,,,ACSN;CancerCellMap;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref;Wang
,False,,False,P11142,P15056,,,BioGRID
,False,,False,P20963,P32248,,,IntAct
,False,,False,P46108,Q96B97,,,Adhesome
,False,,False,Q86YT6,P78504,,,SignaLink3;Signor
,False,,False,P21453,P63096,,,KEGG
,False,,False,P36897,P61586,,,PhosphoPoint
,False,,False,P11940,P49023,,,Wang
,False,,False,Q00535,O43464,,,MIMP;PhosphoSite;PhosphoSite_dir
,False,,False,Q9UKW4,Q15942,,,Wang
,False,,False,P45983,Q05516,,,Wang
,False,,False,P08069,P27986,,,Signor
,False,,False,Q9HC97,O43826,,,IntAct
,False,,False,P01137,P26012,,,HPRD
,False,,False,P02766,P02647,,,HPRD
,False,,False,Q8TCT0,P04049,,,CA1;Wang
,False,,False,P06213,Q9BX66,,,Wang
,False,,False,P05067,Q7L1W4,,,InnateDB
,False,,False,P45983,P10276,,,MIMP;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref;SignaLink3
,False,,False,P46777,P62913,,,Wang
,False,,False,P0DP23,P29475,,,CA1;Wang
,False,,False,P34130,Q15375,,,Signor
,False,,False,P27361,Q9NYA1,,,MIMP;PhosphoSite;PhosphoSite_dir
,False,,False,P00533,P15941,,,HPRD-phos;Li2012;MIMP;PhosphoPoint;phosphoELM
,False,,False,P00519,Q9BX66,,,PhosphoPoint
,False,,False,P31749,Q12879,,,IntAct
,False,,False,P06239,P42336,,,PhosphoPoint;Wang
,False,,False,Q9NZU1,O43155,,,IntAct
,False,,False,Q8WTQ7,P51681,,,Wang
,False,,False,P17252,P08670,,,HPRD-phos;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref
,False,,False,P23458,P42680,,,HPRD
,False,,False,P49023,P11940,,,Adhesome;HPRD
,False,,False,P21781,P02458,,,HPRD
,False,,False,Q01955,P06756,,,Ramilowski2015;Wang
,False,,False,P00748,P39900,,,HPRD
,False,,False,Q13705,P36896,,,PhosphoPoint
,False,,False,P14210,P54762,,,Signor
,False,,False,O95467,P63211,,,Wang
,False,,False,P17693,Q99706,,,Signor;Wang
,False,,False,P08631,Q07912,,,BioGRID
,False,,False,P26718,O43914,,,BioGRID;HPRD
,False,,False,P31371,P54764,,,Signor
,False,,False,Q00839,Q6P2Q9,,,BioGRID
,False,,False,P60709,Q14254,,,IntAct
,False,,False,O43915,P35968,,,Signor;Wang
,False,,False,Q12905,Q92878,,,BioGRID
,False,,False,P14416,P41732,,,IntAct
,False,,False,Q9UMD9,Q03001,,,BioGRID;HPRD
,False,,False,P04626,Q63HR2,,,PhosphoPoint
,False,,False,Q6P0Q8,P07951,,,IntAct
,False,,False,Q14511,Q05209,,,Adhesome
,False,,False,Q05209,P00519,,,Adhesome;Wang
,False,,False,A0PJZ3,Q99466,,,Signor
,False,,False,Q8NFY4,Q9UIW2,,,Wang
,False,,False,P46531,Q05655,,,Wang
,False,,False,P55196,Q92692,,,PDZBase;Ramilowski2015;Wang
,False,,False,Q00534,Q01196,,,Signor;Wang
,False,,False,Q8N2Q7,Q9Y4C0,,,Ramilowski2015
,False,,False,P23560,P29320,,,Signor
,False,,False,P00734,P00740,,,Wang
,False,,False,P17252,Q02383,,,HPRD
,False,,False,P0CG47,P54578,,,InnateDB
,False,,False,O95714,P37268,,,BioGRID
,False,,False,P62136,Q8TCU6,,,IntAct
,False,,False,Q9Y624,O00254,,,HPRD
,False,,False,Q8IZP0,O43639,,,Adhesome;BioGRID;HPRD
,False,,False,Q15942,P50552,,,Wang
,False,,False,Q14289,Q14344,,,PhosphoPoint
,False,,False,O60603,O60602,,,Signor
,False,,False,P08575,P35590,,,IntAct
,False,,False,O00141,P42858,,,Signor
,False,,False,P31751,P14598,,,Signor
,False,,False,Q03405,P09769,,,DIP
,False,,False,P10144,P78527,,,HPRD
,False,,False,Q96JB5,O14907,,,BioGRID
,False,,False,P11802,P14618,,,Wang
,False,,False,P46777,P15880,,,Wang
,False,,False,Q13153,Q8WU20,,,PhosphoPoint
,False,,False,O94907,O75197,,,Ramilowski2015
,False,,False,P29279,P10600,,,Wang
,False,,False,O60258,P22607,,,Ramilowski2015
,False,,False,Q9BTW9,P36405,,,IntAct
,False,,False,P12931,Q9BZG1,,,PhosphoSite;PhosphoSite_dir
,False,,False,P29279,O75581,,,Signor;Wang
,False,,False,P52735,P43405,,,Adhesome;HPRD
,False,,False,P32942,Q13349,,,Ramilowski2015
,False,,False,P08238,Q13557,,,IntAct
,False,,False,P42336,P43405,,,Wang
,False,,False,P08253,P07585,,,HPRD
,False,,False,P13688,P06731,,,CellPhoneDB
,False,,False,P01127,P21860,,,Signor
,False,,False,Q13873,Q04771,,,SignaLink3;Signor
,False,,False,P07711,P04233,,,HPRD
,False,,False,P08670,Q13163,,,IntAct
,False,,False,O75688,P07355,,,IntAct
,False,,False,P00533,Q05397,,,BioGRID;HPRD;IntAct
,False,,False,P63096,P07948,,,SignaLink3
,False,,False,P05067,P35221,,,InnateDB
,False,,False,P0CG48,P61981,,,DOMINO;HPRD;IntAct
,False,,False,P21333,P46108,,,Adhesome;DOMINO;IntAct
,False,,False,P12931,Q15256,,,BioGRID
,False,,False,P62913,P23396,,,Wang
,False,,False,P06493,P36956,,,MIMP;PhosphoSite;PhosphoSite_dir;phosphoELM
,False,,False,P37023,Q13873,,,CellPhoneDB
,False,,False,Q14790,Q9Y239,,,HPRD
,False,,False,P37173,O14786,,,BioGRID
,False,,False,P22681,P16234,,,SignaLink3
,False,,False,P10747,P62993,,,KEGG;Signor
,False,,False,P15336,P19367,,,BioGRID
,False,,False,Q9BTW9,P36404,,,BioGRID;HPRD;IntAct
,False,,False,P45983,O75581,,,SignaLink3;Signor
,False,,False,P07550,O00116,,,InnateDB
,False,,False,P05019,P22455,,,Signor
,False,,False,P02649,Q8WTV0,,,HPRD
,False,,False,Q92934,P62258,,,BioGRID;HPRD;IntAct
,False,,False,Q03135,P41134,,,BioGRID;IntAct
,False,,False,P07550,Q9H841,,,IntAct
,False,,False,P12644,Q13873,,,BioGRID;DIP;HPRD
,False,,False,Q03113,O95136,,,Wang
,False,,False,P23468,P49286,,,IntAct
,False,,False,P09958,P56817,,,HPRD-phos
,False,,False,Q13634,P55289,,,HPRD
,False,,False,P30556,P30411,,,HPRD;IntAct
,False,,False,P50591,P13686,,,HPRD;IntAct
,False,,False,Q8NER5,P13385,,,PhosphoPoint
,False,,False,P28482,P54829,,,PhosphoPoint;dbPTM
,False,,False,P34130,P54762,,,Signor
,False,,False,P12931,Q9HBA0,,,TRIP
,False,,False,P49841,Q5VWQ8,,,IntAct
,False,,False,P29033,O95452,,,SPIKE
,False,,False,P27986,P08581,,,HPRD;IntAct
,False,,False,Q06187,P43405,,,PhosphoPoint
,False,,False,P09874,P54652,,,BioGRID
,False,,False,P54753,P06241,,,PhosphoPoint;Wang
,False,,False,P05067,Q8NHQ9,,,InnateDB
,False,,False,P52799,O15197,,,HPRD
,False,,False,P25705,P18859,,,ACSN
,False,,False,P27448,P63167,,,PhosphoPoint
,False,,False,P06241,P16871,,,HPRD;InnateDB
,False,,False,P21333,Q9NZ94,,,IntAct
,False,,False,P09958,Q07954,,,HPRD-phos
,False,,False,Q13555,P00533,,,MIMP;PhosphoPoint
,False,,False,Q15831,Q7KZI7,,,HPRD
,False,,False,P04629,Q8NER1,,,TRIP
,False,,False,O14641,P17252,,,Wang
,False,,False,P09603,Q01974,,,Signor
,False,,False,P01344,P29320,,,Signor
,False,,False,O43353,P60709,,,PhosphoPoint
,False,,False,P22455,Q9GZV9,,,Wang
,False,,False,P22607,Q9GZV9,,,HPRD
,False,,False,P55196,Q92692,,,DOMINO;HPRD;IntAct
,False,,False,P19174,P16284,,,BioGRID;HPRD
,False,,False,Q12913,P22681,,,DEPOD
,False,,False,P06239,Q9HD43,,,HPRD
,False,,False,Q02763,Q05209,,,IntAct
,False,,False,Q14289,Q05209,,,Adhesome
,False,,False,P04628,Q9UP38,,,CellPhoneDB;Kirouac2010;Wang
,False,,False,P67775,Q02750,,,KEGG;Signor;Wang
,False,,False,P19099,P15538,,,HPRD
,False,,False,P63096,P12931,,,SignaLink3
,False,,False,P23528,P53667,,,Adhesome
,False,,False,P01344,P17936,,,BioGRID;DIP;HPRD;IntAct
,False,,False,P51681,P13236,,,Wang
,False,,False,O95631,P43146,,,HPMR;Ramilowski2015
,False,,False,P17612,Q04206,,,CancerCellMap;HPRD-phos;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_dir
,False,,False,P16144,O95136,,,IntAct
,False,,False,Q96QT4,P13639,,,PhosphoPoint
,False,,False,Q13114,P57078,,,InnateDB
,False,,False,P43405,Q14247,,,Adhesome;Wang
,False,,False,P51681,O60674,,,HPRD
,False,,False,P01375,P23471,,,IntAct
,False,,False,Q9Y6C5,Q99835,,,SignaLink3
,False,,False,P35579,P62993,,,Adhesome;BioGRID;IntAct
,False,,False,Q15835,P0DP23,,,PhosphoPoint
,False,,False,P49023,P12931,,,Li2012;Wang
,False,,False,Q92546,Q4ADV7,,,BioGRID
,False,,False,Q06124,P35968,,,BioGRID;HPRD
,False,,False,P48061,P08246,,,HPRD
,False,,False,P37840,P27361,,,InnateDB
,False,,False,P06241,Q9H1R2,,,DOMINO;IntAct
,False,,False,Q05513,P49768,,,HPRD-phos;MIMP;PhosphoPoint
,False,,False,P13236,P10145,,,HPRD
,False,,False,P29323,P10301,,,Signor
,False,,False,P07949,P13861,,,HPRD
,False,,False,P04049,P01116,,,BioGRID;DIP;HPRD;InnateDB;IntAct
,False,,False,Q16584,P84095,,,PhosphoPoint
,False,,False,P61077,P22314,,,BioGRID
,False,,False,P15514,Q02763,,,Signor
,False,,False,Q13873,Q04771,,,Wang
,False,,False,O15105,O75995,,,HPRD
,False,,False,P14373,Q63HN8,,,IntAct
,False,,False,Q00535,Q8IWU2,,,Signor
,False,,False,P01891,Q06481,,,Ramilowski2015
,False,,False,P23443,P17612,,,PhosphoNetworks
,False,,False,P12931,Q08499,,,PhosphoPoint
,False,,False,Q07011,Q12933,,,SignaLink3;Wang
,False,,False,Q92542,P49810,,,BioGRID;HPRD
,False,,False,P05067,P01011,,,HPRD
,False,,False,O43561,P01730,,,HPRD
,False,,False,P61812,P37173,,,Ramilowski2015
,False,,False,O60603,P16070,,,InnateDB
,False,,False,P49023,P06756,,,Adhesome
,False,,False,P34130,P29323,,,Signor
,False,,False,P00519,Q13671,,,Signor
,False,,False,P43250,P20309,,,HPRD
,False,,False,Q05397,P06756,,,PhosphoPoint
,False,,False,Q03135,Q07889,,,Wang
,False,,False,P29474,P0DP23,,,Wang
,False,,False,P35609,P26842,,,IntAct
,False,,False,P08174,P48960,,,CellPhoneDB;HPMR;Ramilowski2015
,False,,False,P15529,P01024,,,HPRD;InnateDB;IntAct
,False,,False,Q9Y4K3,P62834,,,IntAct
,False,,False,P52333,P25942,,,HPRD;InnateDB
,False,,False,P02649,Q07954,,,HPRD
,False,,False,P12931,Q06187,,,Wang
,False,,False,P05230,Q9UM73,,,Signor
,False,,False,O95425,Q93052,,,HPRD
,False,,False,P28482,P49795,,,HPRD-phos;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_dir;dbPTM;phosphoELM
,False,,False,P11215,Q9NNX6,,,HPRD
,False,,False,Q03405,P08648,,,Adhesome
,False,,False,P61981,Q00536,,,HPRD;IntAct
,False,,False,Q13477,P26010,,,HPMR;Ramilowski2015
,False,,False,Q9UIV1,Q9ULM6,,,BioGRID;HPRD;IntAct
,False,,False,Q9Y6E0,Q9Y2H1,,,HPRD
,False,,False,P53667,Q13464,,,Adhesome
,False,,False,P35813,P32121,,,BioGRID;IntAct
,False,,False,P12931,P78536,,,IntAct
,False,,False,Q05655,Q9Y2R2,,,DIP;HPRD;IntAct
,False,,False,O43521,P31946,,,Wang
,False,,False,Q9NQX3,P49748,,,IntAct
,False,,False,P25098,P50148,,,PhosphoPoint
,False,,False,Q9P212,P01112,,,Signor
,False,,False,P06239,Q05397,,,Wang
,False,,False,Q00604,Q9ULV1,,,Ramilowski2015
,False,,False,P04626,P51512,,,PhosphoPoint
,False,,False,Q9Y2X7,Q13136,,,Adhesome;BioGRID;HPRD
,False,,False,P01133,P22607,,,Signor
,False,,False,O14641,O15169,,,ACSN;Wang
,False,,False,P67775,P42574,,,InnateDB
,False,,False,O43921,P21860,,,Signor
,False,,False,P17612,P16066,,,MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_dir
,False,,False,P78527,P08670,,,MIMP;PhosphoSite_dir;PhosphoSite_noref
,False,,False,Q06418,Q05655,,,PhosphoNetworks
,False,,False,P35568,Q05397,,,Wang
,False,,False,P29350,P16284,,,HPRD-phos
,False,,False,P03886,O75489,,,ACSN
,False,,False,P61073,P23458,,,HPRD
,False,,False,Q07157,Q9BX67,,,HPRD
,False,,False,Q9UM11,Q9NRY4,,,BioGRID
,False,,False,P17252,P60709,,,Adhesome;KEGG;Wang
,False,,False,P11215,P05362,,,HPRD
,False,,False,P10809,P08686,,,IntAct
,False,,False,P05106,P62993,,,Li2012;Wang
,False,,False,Q8NES3,P46531,,,KEGG;Wang
,False,,False,P21246,Q16363,,,HPRD;IntAct
,False,,False,P04899,P07948,,,SignaLink3
,False,,False,P05129,P29474,,,Signor
,False,,False,P49023,P00519,,,Adhesome
,False,,False,Q5S007,Q13637,,,IntAct
,False,,False,O14786,P49763,,,HPRD
,False,,False,P63211,P62873,,,BioGRID;DIP;HPRD
,False,,False,P28223,Q13232,,,HPRD;IntAct
,False,,False,P40337,P10599,,,IntAct
,False,,False,Q9HCT0,P21860,,,Signor
,False,,False,P28482,P07384,,,Adhesome;Wang
,False,,False,P28482,Q13586,,,Signor
,False,,False,P06493,P49915,,,MIMP;PhosphoSite_dir;PhosphoSite_noref
,False,,True,P56705,O60353,,,CellPhoneDB;Guide2Pharma;HPMR;Ramilowski2015;Wang
,False,,False,P29350,P08922,,,BioGRID;DOMINO;HPRD;IntAct
,False,,False,Q9NZ42,P49810,,,BioGRID;HPRD
,False,,False,P17980,Q99460,,,BioGRID;Macrophage
,False,,False,Q9BW60,P43220,,,BioGRID
,False,,False,P12931,Q9UKW4,,,MIMP;PhosphoSite;PhosphoSite_dir
,False,,False,Q13546,Q13114,,,PhosphoPoint
,False,,False,P17706,O00401,,,DEPOD
,False,,False,P21359,P34741,,,HPRD;IntAct
,False,,False,P21781,P35968,,,Signor
,False,,False,Q2MKA7,O75581,,,Wang
,False,,False,P51692,P17706,,,HPRD
,False,,False,P01138,Q9UF33,,,Signor
,False,,False,O14745,O15439,,,BioGRID
,False,,False,P05019,P21709,,,Signor
,False,,False,Q14393,Q12866,,,Signor;Wang
,False,,False,P00533,P09874,,,BioGRID
,False,,False,P20827,P30530,,,Signor
,False,,False,P63000,P46940,,,SignaLink3
,False,,False,O00238,P18075,,,PhosphoPoint
,False,,False,P05129,P60953,,,HPRD
,False,,False,P30049,O75947,,,ACSN
,False,,False,P35226,Q7Z2W4,,,InnateDB
,False,,False,P07550,P41222,,,IntAct
,False,,False,P06756,P60201,,,HPRD
,False,,False,Q00535,P48681,,,HPRD-phos;MIMP;PhosphoPoint
,False,,False,P62879,P08754,,,ACSN
,False,,False,P10586,P06239,,,Signor
,False,,False,O14920,P19838,,,SPIKE;SignaLink3;Signor;Wang
,False,,False,P35222,Q15139,,,ACSN
,False,,False,Q13546,P62829,,,PhosphoPoint
,False,,False,O15455,P12931,,,SignaLink3
,False,,False,Q06830,P07550,,,IntAct
,False,,False,Q16611,Q07812,,,Wang
,False,,False,P05067,P35568,,,SignaLink3
,False,,False,Q9NR97,Q9NR96,,,InnateDB;IntAct
,False,,False,O96013,P18084,,,MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref
,False,,False,P01584,P14778,,,KEGG;SignaLink3;Signor
,False,,False,P15692,Q13308,,,Signor
,False,,False,O60674,P21741,,,PhosphoPoint
,False,,False,O96014,O75581,,,SignaLink3;Signor
,False,,False,P08238,P49802,,,IntAct
,False,,False,P02751,P17301,,,Wang
,False,,False,P04626,Q14289,,,BioGRID;HPRD;IntAct
,False,,False,P27708,Q9NYJ8,,,IntAct
,False,,False,P29274,P30542,,,IntAct
,False,,False,Q13464,P24844,,,Signor;Wang
,False,,False,P62993,O60674,,,BioGRID;HPRD;IntAct
,False,,False,Q15078,Q6ZMQ8,,,IntAct
,False,,False,P16520,Q9UK08,,,ACSN
,False,,False,P05067,P33993,,,InnateDB
,False,,False,P16035,P08253,,,BioGRID;HPRD;IntAct;MatrixDB
,False,,False,Q99759,P60660,,,PhosphoPoint
,False,,False,P01019,P48147,,,HPRD
,False,,False,Q05513,Q13546,,,Wang
,False,,False,P22681,P07949,,,Wang
,False,,False,P29274,P62879,,,CA1
,False,,False,O60353,P41221,,,ACSN
,False,,False,P05067,P62191,,,InnateDB
,False,,False,Q9Y2I2,Q9HCJ2,,,Wang
,False,,False,Q13200,O14775,,,IntAct
,False,,False,P08069,P31946,,,ACSN
,False,,False,P23467,P35968,,,DEPOD
,False,,False,P00533,O75159,,,SignaLink3
,False,,False,P07948,Q06187,,,HPRD-phos;MIMP;PhosphoPoint;dbPTM;phosphoELM
,False,,False,O94759,Q9Y210,,,HPRD
,False,,False,P07996,P02671,,,HPRD
,False,,False,P52798,P35590,,,Signor
,False,,False,P17612,P08138,,,MIMP
,False,,False,P01138,P07333,,,Signor
,False,,False,P14923,P22223,,,BioGRID
,False,,False,Q15311,P60953,,,ACSN
,False,,False,P63167,Q4VCS5,,,BioGRID
,False,,False,P03372,Q8IWR1,,,HPRD
,False,,False,P08238,O15146,,,IntAct
,False,,False,P06241,P01112,,,PhosphoPoint
,False,,False,Q15375,P62993,,,Signor
,False,,False,Q9Y4K3,P62191,,,CancerCellMap;HPRD;InnateDB;IntAct
,False,,False,Q9NPG1,Q9H1J7,,,ACSN
,False,,False,P04626,P52735,,,PhosphoPoint
,False,,False,P08631,P08238,,,IntAct
,False,,False,P04350,Q5S007,,,IntAct
,False,,False,P18084,Q05397,,,Adhesome;Wang
,False,,False,O00238,P18075,,,BioGRID;HPRD
,False,,False,P05814,Q8IXL6,,,IntAct
,False,,False,P04275,O00300,,,HPRD
,False,,False,P07949,P40763,,,SignaLink3;Wang
,False,,False,P15692,P14616,,,Signor
,False,,False,Q12852,Q16584,,,PhosphoPoint
,False,,False,O00401,Q15811,,,DOMINO;HPRD;IntAct
,False,,False,P09603,P21860,,,Signor
,False,,False,P02751,P06756,,,KEGG;Wang
,False,,False,P00403,P13073,,,BioGRID
,False,,False,P29466,Q9NZH6,,,SignaLink3
,False,,False,P07384,P05556,,,Adhesome
,False,,False,O00291,O75146,,,BioGRID;HPRD
,False,,False,Q14126,Q9Y446,,,BioGRID;HPRD
,False,,False,O15018,Q9ULB1,,,HPRD;IntAct
,False,,False,P18564,P17252,,,Wang
,False,,False,P12931,P63244,,,MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref;phosphoELM
,False,,False,P04792,Q9H0M0,,,IntAct
,False,,False,P43405,P42336,,,Adhesome;KEGG;Wang
,False,,False,Q9NYB9,Q9BVG8,,,IntAct
,False,,False,P10242,Q9P0K1,,,IntAct
,False,,False,P04090,Q8WXD0,,,Signor;Wang
,False,,False,P24394,O60674,,,Signor
,False,,False,Q9GZX6,Q969J5,,,HPMR;Ramilowski2015;SignaLink3
,False,,False,P01112,Q9NR96,,,HPRD
,False,,False,O15162,Q9H7M9,,,HPRD;IntAct
,False,,False,O60911,Q15198,,,IntAct
,False,,True,Q7Z4H4,P30988,,,CellPhoneDB;Guide2Pharma;Guide2Pharma_CP;Ramilowski2015
,False,,False,P53708,Q6UXI9,,,BioGRID;HPRD
,False,,False,Q9Y239,O14920,,,Macrophage
,False,,False,P35222,P25054,,,BioGRID;CancerCellMap;HPRD;InnateDB;IntAct;SPIKE
,False,,False,P04626,Q9Y2R2,,,IntAct
,False,,False,Q13464,P29966,,,MIMP
,False,,False,P08138,Q00994,,,KEGG
,False,,False,P00533,P52735,,,HPRD-phos;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref;Wang;dbPTM;phosphoELM
,False,,False,O43639,P98172,,,BioGRID;HPRD
,False,,False,P17612,P35240,,,MIMP;PhosphoSite;PhosphoSite_dir
,False,,False,Q15669,Q99819,,,HPRD
,False,,False,P07947,P11802,,,Signor
,False,,False,P06756,Q9Y5C1,,,HPRD;IntAct
,False,,False,P17612,O15530,,,Adhesome;BioGRID;ELM;HPRD
,False,,False,O75462,Q9UBD9,,,HPRD;IntAct
,False,,False,P17252,Q15080,,,MIMP;PhosphoNetworks;PhosphoSite_dir;PhosphoSite_noref;phosphoELM
,False,,False,P08123,P22894,,,MatrixDB
,False,,False,P17612,Q86UR1,,,MIMP;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref
,False,,False,P68104,P57727,,,HPRD;IntAct
,False,,False,P08887,O00308,,,HPRD
,False,,False,P03905,O75380,,,BioGRID
,False,,False,P17612,P02686,,,MIMP;PhosphoPoint
,False,,False,Q9Y5V3,P08138,,,BioGRID;HPRD
,False,,False,P40189,Q6UWB1,,,CellPhoneDB
,False,,False,Q14344,Q14289,,,HPRD
,False,,False,P41240,O75056,,,HPRD
,False,,False,P29590,P36897,,,HPRD
,False,,False,Q06187,P21145,,,IntAct
,False,,False,Q8TCT9,Q8WU17,,,BioGRID;IntAct
,False,,False,Q03135,P67775,,,Adhesome;Wang
,False,,False,P11142,O14976,,,BioGRID;HPRD;IntAct
,False,,False,P62937,Q16849,,,HPRD;IntAct
,False,,False,P00533,P06396,,,IntAct
,False,,False,O75197,O15169,,,BioGRID;HPRD
,False,,False,Q9NRW4,P45983,,,HPRD
,False,,False,P19174,O94916,,,InnateDB;IntAct
,False,,False,Q00536,Q12879,,,MIMP
,False,,False,P01133,P54762,,,Signor
,False,,False,P04629,P40818,,,BioGRID
,False,,False,P78552,P31785,,,InnateDB
,False,,False,P07858,P05019,,,HPRD
,False,,False,Q13444,P08648,,,Wang
,False,,False,Q15831,P27448,,,MIMP;PhosphoNetworks;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref;dbPTM;phosphoELM
,False,,False,O94921,O75581,,,Signor
,False,,False,Q15139,P04792,,,MIMP;PhosphoSite;PhosphoSite_dir;SignaLink3;phosphoELM
,False,,False,P35222,P17844,,,BioGRID;InnateDB
,False,,False,P62834,P30153,,,HPRD
,False,,False,P08670,P05783,,,ACSN
,False,,False,Q15149,Q12955,,,IntAct
,False,,False,P08620,P21802,,,ACSN;Ramilowski2015;Wang
,False,,False,P27797,Q14162,,,Wang
,False,,False,P08670,Q96IZ0,,,IntAct
,False,,False,P04626,P42336,,,ACSN
,False,,False,O00238,O00212,,,PhosphoPoint
,False,,False,P12931,P55196,,,DOMINO;IntAct
,False,,False,P02649,Q9Y2H9,,,IntAct
,False,,False,P41221,Q01973,,,CellPhoneDB;InnateDB-All;Ramilowski2015
,False,,False,Q14764,Q13423,,,IntAct
,False,,False,P01133,O15146,,,Signor
,False,,False,P49023,Q16827,,,Adhesome;BioGRID;IntAct
,False,,False,O43915,P10721,,,Signor
,False,,False,P10636,P68366,,,BioGRID;HPRD
,False,,False,P36941,Q12933,,,SignaLink3;Signor
,False,,False,P56705,Q96HF1,,,Wang
,False,,False,P15311,P60709,,,KEGG
,False,,False,O14920,P68104,,,PhosphoPoint
,False,,False,P41743,P27448,,,MIMP
,False,,False,Q00534,P42771,,,ACSN;PhosphoPoint;Wang
,False,,False,P27361,Q05469,,,Wang
,False,,False,P98095,P25391,,,ACSN
,False,,False,P05107,O95498,,,HPRD
,False,,False,Q8WX93,P12814,,,Wang
,False,,False,Q05655,P28482,,,PhosphoPoint
,False,,False,P12931,P10301,,,Signor
,False,,False,P28482,Q92574,,,KEGG;SignaLink3;Signor;Wang
,False,,False,P31785,P14784,,,SignaLink3
,False,,False,O94992,P03372,,,BioGRID;HPRD
,False,,False,P20827,P29322,,,Signor
,False,,False,P27361,P49795,,,dbPTM
,False,,False,P46109,Q14511,,,Adhesome;BioGRID;HPRD
,False,,False,Q14847,P00519,,,Adhesome
,False,,False,P11362,Q86X29,,,PhosphoNetworks
,False,,False,P08069,Q14627,,,IntAct
,False,,False,P43405,P62993,,,PhosphoPoint
,False,,False,P0CG48,P62195,,,BioGRID
,False,,False,Q92956,Q12933,,,KEGG
,False,,False,P32119,O95994,,,BioGRID
,False,,False,Q9Y4K3,Q9BUF5,,,IntAct
,False,,False,P14416,P07101,,,KEGG
,False,,False,Q00536,P06400,,,MIMP
,False,,False,Q05329,Q15041,,,IntAct
,False,,False,Q15848,Q8NFJ6,,,CellPhoneDB;IntAct
,False,,False,P49023,P27986,,,Wang
,False,,False,Q5S007,P10636,,,Signor
,False,,False,P05106,Q05397,,,Wang
,False,,False,Q15389,O15146,,,Signor
,False,,False,Q9Y4G8,P10114,,,CA1;Wang
,False,,False,Q9Y239,Q676U5,,,SignaLink3
,False,,False,P27986,P16871,,,HPRD
,False,,False,P11802,O00238,,,HPRD
,False,,False,P04626,O43157,,,MIMP;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref
,False,,False,Q8WXD0,P04090,,,HPRD
,False,,False,P24071,Q8IYS5,,,HPRD
,False,,False,P12931,P35968,,,MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_dir
,False,,False,P14923,Q02413,,,HPRD
,False,,False,P29992,P25101,,,HPRD
,False,,False,P21583,P16234,,,Signor
,False,,False,P49841,Q9BZS1,,,PhosphoSite;PhosphoSite_dir;PhosphoSite_noref
,False,,False,P20783,P22607,,,Signor
,False,,False,P07900,Q9Y243,,,ACSN
,False,,False,P07900,Q9Y239,,,BioGRID;InnateDB;IntAct
,False,,False,P07550,P32239,,,IntAct
,False,,False,P49767,Q8IWU2,,,Signor
,False,,False,P17612,P07900,,,MIMP;PhosphoSite;PhosphoSite_dir;Wang
,False,,False,P12931,P09848,,,IntAct
,False,,False,Q8IZH2,Q7Z2W4,,,IntAct
,False,,False,P05019,Q9UF33,,,Signor
,False,,False,Q16832,P22681,,,PhosphoNetworks
,False,,False,O75473,Q2MKA7,,,ACSN
,False,,False,P10114,P02792,,,IntAct
,False,,False,P05108,Q6TCH7,,,HPMR
,False,,False,O75916,P11488,,,KEGG
,False,,False,P61073,P04899,,,SignaLink3
,False,,False,P05783,P15924,,,DIP
,False,,False,P03956,P19875,,,InnateDB
,False,,False,P45983,P10415,,,HPRD;InnateDB;IntAct
,False,,False,P26010,P38570,,,ACSN
,False,,False,O43318,Q8IVT5,,,PhosphoSite;PhosphoSite_dir
,False,,False,Q13546,P27708,,,PhosphoPoint
,False,,False,P06241,P16150,,,PhosphoPoint
,False,,False,Q13114,Q9Y5U5,,,BioGRID;HPRD;InnateDB
,False,,False,P18075,Q04771,,,Ramilowski2015;Wang
,False,,False,P62879,P48729,,,ACSN
,False,,False,O15530,P12931,,,Adhesome
,False,,False,Q9NP95,Q04912,,,Signor
,False,,False,Q13546,P11021,,,IntAct
,False,,False,Q06418,P27986,,,PhosphoPoint
,False,,False,P16871,P23458,,,SignaLink3;Wang
,False,,False,P31749,P23443,,,BioGRID;HPRD;IntAct
,False,,False,P05121,P08246,,,Wang
,False,,False,Q9NSA1,P29376,,,Signor
,False,,False,Q96HE7,Q92624,,,IntAct
,False,,False,Q9UM11,Q9NYG5,,,ACSN
,False,,False,P08620,Q16620,,,Signor
